amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B01N6GIXHL,,True,False,,0,263373726379
B00B7E2EWK,,True,False,,0,263373726773
B00D8Y1YLE,$160.81,True,False,,0,263373727360
B0000DK35C,$51.74,True,True,82.82,1,263373728089
B074H1ZBTF,$33.99,True,True,54.57,1,263373728119
B00OLBR0LG,$29.99,True,True,48.2,1,263373729088
B002QUZGV0,$39.74,True,True,63.72,1,263373729681
B000BOAB9K,$7.99,True,True,13.18,1,263374279752
B0000CBJKT,$11.93,True,True,19.45,1,263374374311
B00FLCBXN0,$19.98,True,True,32.26,1,263374376034
B0000AXRH1,$8.17,True,True,13.46,1,263377094201
B0000AXRH0,$6.08,True,True,10.14,1,263377094366
B0049MMS96,$10.67,True,True,17.44,1,263381118654
B0060HVFHO,$7.97,True,True,13.15,1,263385443988
B076MNTV22,$9.29,True,True,15.25,1,263385444278
B000FGIBY6,$11.58,True,True,18.89,1,263389445133
B003CTRZM2,,True,False,,0,263390906671
B0010O748Q,$5.15,True,True,8.66,1,263394057090
B003UCODIA,$11.77,True,True,19.2,1,263394057903
B0002BBYIE,$4.89,True,True,8.29,1,263394060947
B000OVPB9A,$3.62,True,True,6.85,1,263396679855
B0062PCMD0,$11.87,True,True,19.35,1,263396680086
B003T1U4VW,$7.26,True,True,12.02,1,263396680107
B000O5JOS0,$6.01,True,True,10.03,1,263396680153
B009RLG9LM,$7.05,True,True,11.68,1,263396680444
B005KLW4PS,$10.00,True,True,16.38,1,263396681399
B009NYUK86,$8.99,True,True,14.77,1,263396682303
B00R4EW5DA,$12.00,True,True,19.56,1,263396682896
B000TY190C,$5.99,True,True,9.99,1,263396683415
B001BQF1AQ,$5.63,True,True,9.42,1,263396684031
B001EPZ71C,$8.31,True,True,13.69,1,263401234697
B001BII2KU,$10.59,True,True,17.32,1,263401235059
B01LZ4RBMZ,$39.95,True,True,64.07,1,263401235189
B002LL9GRY,$5.10,True,True,8.58,1,263404300913
B002ZFUVRA,$5.04,True,True,8.48,1,263404300947
B008CO8DIM,$16.54,True,True,26.79,1,263404300995
B000CQE5HQ,$8.99,True,True,14.77,1,263404301142
B000SJCTBG,$9.99,True,True,16.36,1,263404301151
B005FMZDJQ,$6.38,True,True,10.62,1,263404301178
B001110K6Q,$7.80,True,True,12.88,1,263404301272
B000RB40US,$4.76,True,True,8.15,1,263404301457
B0019O501A,,True,False,,0,263404301558
B00R4S2QAI,$12.98,True,False,,0,263404301663
B000ST3K3W,$7.25,True,True,12.0,1,263404301683
B001HBY7SC,$8.72,True,True,14.36,1,263404301929
B0019N4VDE,$13.00,True,True,21.15,1,263404302343
B00M1X6WMO,,True,False,,0,263404302534
B001G6VPJM,$6.16,True,True,10.27,1,263404302550
B004LYRECI,$29.99,True,True,48.2,1,263404302551
B003OFEVE4,$6.97,True,True,11.55,1,263405473559
B001HBNBLG,$6.24,True,True,10.39,1,263411355117
B0078VAKUE,$6.10,True,True,10.17,1,263411355527
B009ASXM80,$49.17,True,True,78.73,1,263412158383
B0019N9ZPI,$8.02,True,True,13.23,1,263412158648
B001U9686K,$8.93,True,True,14.67,1,263416780041
B002Q8CDX6,$2.99,True,True,6.13,1,263416782115
B0014A11LC,$15.00,True,True,24.34,1,263420692116
B0020CMZPO,$4.99,True,True,8.41,1,263424609521
B0013TK2OQ,$14.16,True,True,23.0,1,263426147392
B008CO8JZE,$10.50,True,True,17.17,1,263426147512
B0013MZA86,$6.98,True,True,11.57,1,263428022386
B002W269W2,$6.98,True,True,11.57,1,263428023201
B00P112WDQ,$6.23,True,True,10.38,1,263428023339
B01K9L6USA,$159.99,True,True,255.13,1,263432417934
B076VBKWDC,$11.95,True,True,19.48,1,263432421240
B071JHFL89,$10.99,True,True,17.95,1,263432423499
B0001CUMXM,$7.73,True,True,12.76,1,263437394116
B01N0KVD4C,$14.95,True,True,24.26,1,263445983533
B073DKQL1S,$59.99,True,True,95.95,1,263445984366
B01LXC2329,$9.99,True,True,16.36,1,263445985753
B01M1KJ0GB,$14.95,True,True,24.26,1,263445987294
B01DIXQI24,$36.99,True,True,59.34,1,263445988517
B01N07VKIK,$5.99,True,True,9.99,1,263445989303
B0002Q8TU0,$12.99,True,True,21.14,1,263446798412
B071V3CPZV,$8.99,True,True,14.77,1,263450698180
B072PCQ2LW,$8.99,True,True,14.77,1,263450699096
B01MFA3OFA,$7.69,True,True,12.7,1,263450699642
B0009OR94M,,True,False,,0,263460848236
B00T85ANNW,$5.99,True,True,9.99,1,263460848902
B000GSLKIW,$17.85,True,True,28.89,1,263460849342
B0052025YM,$6.49,True,True,10.79,1,263463226177
B01CRYHNI8,$24.67,True,True,39.73,1,263463226211
B000SKV4U2,$49.95,True,True,79.97,1,263463226409
B004X70LZA,$4.58,True,True,7.94,1,263466568959
B071GDN6SB,$29.99,True,True,48.2,1,263484511204
B00O5OANYK,,True,False,,0,263484511937
B0772MTRSH,$29.99,True,True,48.2,1,263484513797
B01MYQF5QP,$13.32,True,True,21.66,1,263486630933
B00YG9G5IC,$11.99,True,True,19.55,1,263495603629
B0051I5BTQ,,True,False,,0,263499910967
B0007XQXCE,$3.71,True,True,6.95,1,263504073486
B003B0M52W,$35.99,True,True,57.75,1,263504073733
B076KF2CQM,$9.39,True,True,15.41,1,263510391487
B001EWN72Q,$62.35,True,True,99.71,1,263510393080
B019MQLNPI,,True,False,,0,263510393479
B003ZSD5EC,$128.00,True,True,204.21,1,263513043638
B00FRDPOVU,$14.89,True,True,24.16,1,263513380652
B019XHYV50,$23.95,True,True,38.58,1,263517165935
B014K2ZX6E,$14.99,True,True,24.32,1,263517166297
B01EPVW372,$10.45,True,True,17.09,1,263517168861
B01A4QNRCC,$12.77,True,True,20.79,1,263518780310
B013XKP3TG,$17.85,True,True,28.89,1,263520874274
B00YCPY87U,$18.98,True,True,30.67,1,263520877438
B0018N4P54,$4.47,True,True,7.82,1,263525009269
B00889ZG0E,$1.35,True,True,4.27,1,263525010108
B0018N6IRM,$9.75,True,True,15.98,1,263525011572
B078RL23QF,$14.99,True,True,24.32,1,263531748968
B01NALN8Q9,$9.99,True,True,16.36,1,263539926535
B0037W4MOS,$33.81,True,True,54.28,1,263543335202
B074GHJ96Q,$14.95,True,True,24.26,1,263543336671
B071WLS26T,$12.99,True,True,21.14,1,263551372424
B06W2M15FR,,True,False,,0,263551372551
B01I9I1Z9E,$9.49,True,True,15.57,1,263551372943
B01M020KO1,$19.98,True,True,32.26,1,263551373495
B01MU7LEZD,$14.98,True,True,24.31,1,263551373531
B073RK2M2Y,$11.94,True,True,19.47,1,263551373639
B06X92QPZG,$29.99,True,True,48.2,1,263551374100
B078MQ3YHG,$13.99,True,True,22.73,1,263551374522
B00C9O34MG,$22.75,True,True,36.67,1,263551375537
B06XBDNB1F,$15.99,True,True,25.91,1,263551376076
B073GTM62X,$15.99,True,True,25.91,1,263551378871
B00VFLEE82,$20.99,True,True,33.87,1,263551381425
B079FMQFMS,$28.36,True,True,45.6,1,263551382179
B06XCSFFZF,$24.73,True,True,39.83,1,263551383484
B075DWHRJD,$14.99,True,True,24.32,1,263551383535
B074P4ZBC1,$29.95,True,True,48.13,1,263551386297
B07933JWXJ,$23.88,True,True,38.47,1,263551387091
B0792QHFJX,$28.96,True,True,46.56,1,263551389597
B07435FLFT,$32.99,True,True,52.97,1,263551392671
B0744BHQ5L,$40.97,True,True,65.68,1,263552272004
B0762MK71F,$49.99,True,True,80.03,1,263552276927
B077XTJBXV,$17.39,True,True,28.14,1,263555105973
B074MCBG25,$53.89,True,True,86.24,1,263556193351
B01B37WUXI,$19.95,True,True,32.22,1,263556193391
B001W8S4M0,$89.76,True,True,143.34,1,263556193759
B06XTWZ857,$29.99,True,True,48.2,1,263556193826
B00L36K7EE,$42.99,True,True,68.89,1,263556194276
B06X9CZSC7,$7.99,True,True,13.18,1,263562016909
B06XHHRQ3W,$10.99,True,True,17.95,1,263562016933
B07B46TFP1,$6.99,True,True,11.59,1,263562016958
B0786GSL5C,,,,,0,263562019458
B0112X6DRM,$10.99,True,True,17.95,1,263562020633
B073WG1TH1,$8.14,True,True,13.42,1,263562021921
B078H7Y9TC,$12.69,True,True,20.66,1,263562022330
B013I0HVEG,$7.99,True,True,13.18,1,263562022484
B0112X4DF6,$15.99,True,True,25.91,1,263562024142
B0743DZJ83,$9.99,True,True,16.36,1,263562024926
B078SQLM56,$13.15,True,True,21.39,1,263562025484
B01LZXGBZR,$12.95,True,True,21.07,1,263562025631
B00YTCWLZC,$15.99,True,True,25.91,1,263562027485
B076BMVZ8R,$7.99,True,True,13.18,1,263568424116
B06WVSWW7B,$9.99,True,True,16.36,1,263568425636
B06XHHYGF6,$8.99,True,True,14.77,1,263568426298
B0093RRSXS,$5.55,True,True,9.29,1,263570154111
B01M16NH4W,$6.99,True,True,11.59,1,263570154294
B000NE7TJ8,$5.31,True,True,8.91,1,263570154584
B000NC0SA2,$5.90,True,True,9.85,1,263570154729
B01D1FVF5O,$5.29,True,True,8.88,1,263580366249
B076H7VQJR,$8.99,True,True,14.77,1,263584026275
B012SUEPB4,$6.50,True,True,10.81,1,263584026667
B00XP5KGYM,$8.21,True,True,13.54,1,263585783410
B0040D2TGG,,True,False,,0,263585791618
B0002SRCMO,$7.19,True,True,11.9,1,263585794323
B017ARRPTO,$8.35,True,True,13.75,1,263589674492
B06XTZ7PSF,$21.99,True,True,35.46,1,263589677018
B01B1655R4,$5.09,True,True,8.56,1,263590782582
B00NQBB1DU,$7.59,True,True,12.54,1,263615548175
B001GMTKOS,$11.87,True,True,19.35,1,263624287004
B0006U55VS,$6.49,True,True,10.79,1,263646403146
B06XWPFKXZ,$10.00,True,True,16.38,1,263646403149
B079K3VTX1,$50.00,True,True,80.05,1,263646403450
B01EJKA4MK,,,,,0,263646404065
B0711T46VJ,$9.99,True,True,16.36,1,263646404178
B01LCE19OI,$69.99,True,True,111.87,1,263646404523
B077BT6M6Z,$89.99,True,True,143.71,1,263646405062
B0757KRPB2,$29.99,True,True,48.2,1,263646405068
B078ZW47N6,$43.04,True,True,68.97,1,263646406046
B01MA5WYZR,$178.95,True,True,285.31,1,263646406109
B07332KPN2,,True,False,,0,263646408072
B06VST99ZT,$69.99,True,True,111.87,1,263646408155
B076FSTQZ3,$5.99,True,True,9.99,1,263646408236
B07688V7V9,$19.99,True,True,32.28,1,263646408337
B076GY87RP,$19.99,True,True,32.28,1,263646408377
B075CJZ9F2,$19.99,True,True,32.28,1,263646408428
B06XWZ25J4,$40.00,True,True,64.13,1,263646408535
B06X6GPT48,$19.99,True,True,32.28,1,263646408588
B076GWT8H1,$19.99,True,True,32.28,1,263646408692
B075CJXT9N,$19.99,True,True,32.28,1,263646408807
B076BP2M3S,,True,False,,0,263646410314
B00MMQR9V8,$8.99,True,True,14.77,1,263655453057
B00MMQRF6M,$8.99,True,True,14.77,1,263655454801
B00MMQRLUM,$7.99,True,True,13.18,1,263655455490
