amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B072MKSCZM,$21.99,True,True,139.11,1,142724550565
B072JVW75Y,$29.99,True,True,148.2,1,142724550587
B074GRYLBN,$65.99,True,True,189.14,1,142724550625
B01N2KIK5Z,,True,False,,0,142724550698
B071FKH1JV,$28.99,True,True,147.07,1,142724550852
B072TY2Y4C,$35.99,True,True,155.02,1,142724550946
B072TX27T9,$39.99,True,True,159.57,1,142724550965
B06ZYXV8R4,$41.99,True,True,161.85,1,142724550986
B075Q9HMMR,$22.99,True,True,140.24,1,142724551139
B078XBZMSQ,$99.99,True,True,227.79,1,142724551162
B071ZS5411,$69.99,True,True,193.68,1,142724551492
B06ZZ7HVDP,$76.99,True,True,201.64,1,142724551532
B078X8S2HX,$45.99,True,True,166.39,1,142724551543
B075SY95XW,$89.99,True,True,216.42,1,142724551711
B078X9KGRP,$45.99,True,True,166.39,1,142724551799
B072MKR4ZY,$21.99,True,True,139.11,1,142724551885
B01N45L1YT,,True,False,,0,142724551910
B06ZZ425C2,$59.99,True,True,182.31,1,142724552365
B06ZZRS6QN,$21.99,True,True,139.11,1,142724552528
B06WLHL2YC,,True,False,,0,142725952221
B07527ZKXY,$94.99,True,True,222.11,1,142725952243
B077D3WJXS,,True,False,,0,142725952246
B072TWQFJJ,$34.99,True,True,153.89,1,142725952248
B072KVMQMD,$22.99,True,True,140.24,1,142725952249
B077D1TQDK,$86.99,True,True,213.01,1,142725952776
B07718GDT5,$89.99,True,True,216.42,1,142725952875
B074W81KD4,$59.99,True,True,182.31,1,142725952912
B077D4FH12,$79.99,True,True,205.05,1,142725952930
B0771DKB4B,$129.99,True,True,261.9,1,142725953028
B06ZZ614T6,$31.99,True,True,150.48,1,142725953329
B075SZ1M1L,$99.99,True,True,227.79,1,142725953341
B071NDGFG9,$99.88,True,True,227.67,1,142725953354
B071ZH2GPW,$99.99,True,True,227.79,1,142725953380
B072L164H7,$99.99,True,True,227.79,1,142725953383
B01N5RBROK,$99.99,True,True,227.79,1,142725953529
B06ZYLLJVC,$142.99,True,True,276.68,1,142725953536
B07149YXJG,$89.66,True,True,216.05,1,142725953587
B06XC9Y6KZ,$78.99,True,True,203.92,1,142725953603
B06Y4MSJ3P,$96.99,True,True,224.38,1,142725953708
B06ZZW2LZ5,$74.99,True,True,199.37,1,142725953760
B077M5GSWF,$67.99,True,True,191.41,1,142725953779
B07288HPGJ,$119.99,True,True,250.53,1,142725953791
B072TZ8DP2,$36.99,True,True,156.16,1,142725953825
B07518XJNP,$29.99,True,True,148.2,1,142725953915
B075SXZH7N,$99.99,True,True,227.79,1,142725953920
B077D1TMS6,$149.88,True,True,284.52,1,142725953942
B06WV9VCC2,,True,False,,0,142725953993
B01MUACXRC,$76.99,True,True,201.64,1,142725954043
B0719RR761,$86.99,True,True,213.01,1,142725954104
B073XC6BKT,$35.99,True,True,155.02,1,142725954126
B06Y4B4ND1,$117.99,True,True,248.26,1,142725954164
B077D1WBYP,$84.99,True,True,210.74,1,142725954171
B01MR90B1P,$54.99,True,True,176.63,1,142725954228
B071RJLDVC,$89.99,True,True,216.42,1,142725954259
B0771F4FTR,$149.99,True,True,284.64,1,142725954285
B071NZKG14,$95.99,True,True,223.25,1,142725954320
B06Y4JH638,$126.66,True,True,258.12,1,142725954323
B075SYRP8D,$104.99,True,True,233.48,1,142725954446
B07591NZNH,$32.99,True,True,151.61,1,142725954491
B071SGQ9FY,$78.88,True,True,203.79,1,142725954576
B077D31XYM,,True,False,,0,142725954586
B075989TRV,$29.99,True,True,148.2,1,142725954659
B07716RHXK,$99.99,True,True,227.79,1,142725954686
B06ZY5KLZ8,$115.99,True,True,245.99,1,142725954754
B074W5QXN9,$106.99,True,True,235.75,1,142725954818
B06ZZQZG11,$89.99,True,True,216.42,1,142725955381
B075SYJTGQ,$76.99,True,True,201.64,1,142725956017
B078Q9HY76,$27.95,True,True,145.88,1,142727855139
B009KS48R4,$13.99,True,True,130.01,1,142727855203
B075SZJK1K,$99.99,True,True,227.79,1,142728226985
B06XKXF3R7,$59.99,True,True,182.31,1,142728226989
B075158YDQ,$55.99,True,True,177.77,1,142728227014
B01NCNEAWN,$89.95,True,True,216.38,1,142728227032
B075SZ5XVZ,,True,False,,0,142728227033
B071HBBX7T,$119.99,True,True,250.53,1,142728228036
B0713PP2RV,$73.99,True,True,198.23,1,142728228070
B071FKGXF4,$28.99,True,True,147.07,1,142728228087
B07232VMT9,$129.99,True,True,261.9,1,142728228094
B01MYNF28G,$229.99,True,True,375.6,1,142728228096
B071KRVFD6,$89.99,True,True,216.42,1,142728228328
B06XKRQRRK,$47.99,True,True,168.67,1,142728228718
B06XCR3SNF,$18.99,True,True,135.7,1,142728228805
B01N40EEIX,$30.99,True,True,149.34,1,142728228955
B071VQYVYG,$74.99,True,True,199.37,1,142728229344
B07122H4D4,,True,False,,0,142728229569
B01NCYBPL9,$46.99,True,True,167.53,1,142728229623
B06XNPHRQ9,,True,False,,0,142728229751
B01MYN0EFB,$16.99,True,True,133.42,1,142728230067
B01N130A06,$33.99,True,True,152.75,1,142728230196
B074W26DTT,$79.99,True,True,205.05,1,142728230246
B01N36ML1Q,$31.99,True,True,150.48,1,142728230726
B075SYXFS9,$99.99,True,True,227.79,1,142728231573
B075SYJFHT,$69.99,True,True,193.68,1,142728231583
B01NAUZH4D,$24.99,True,True,142.52,1,142728231830
B071V8KSGF,,True,False,,0,142728232238
B071V8HC36,$149.99,True,True,284.64,1,142728232246
B01NBDEQQ5,$29.99,True,True,148.2,1,142728232304
B07524WCGC,$49.99,True,True,170.94,1,142728232386
B071775RF7,$14.99,True,True,131.15,1,142728232487
B06ZYW4V8D,$99.99,True,True,227.79,1,142728232596
B01MT8ROLL,$99.99,True,True,227.79,1,142728232604
B078RK59PJ,$98.99,True,True,226.66,1,142728232613
B01MTC1AVZ,$40.99,True,True,160.71,1,142728232825
B06Y6CMBFL,$139.99,True,True,273.27,1,142728232855
B072TZPTMV,$19.99,True,True,136.83,1,142728232938
B072V3S6YY,$39.99,True,True,159.57,1,142728233083
B06XCKXTJ6,$49.99,True,True,170.94,1,142728233101
B06ZXW5BWZ,$149.99,True,True,284.64,1,142728233193
B074NWXGRF,$29.99,True,True,148.2,1,142728233362
B001E5U4EC,$6.26,True,True,121.22,1,142729445850
B004QRSWXU,$4.25,True,True,118.94,1,142729445852
B00480OU0E,$6.51,True,True,121.51,1,142729445868
B003DWH3JS,$5.50,True,True,120.36,1,142729445969
B01EY7AV9O,$6.98,True,True,122.04,1,142729446070
B000WWM9NW,$6.38,True,True,121.36,1,142729446071
B0761G4YDP,$5.97,True,True,120.89,1,142729446090
B00YJV315M,$6.06,True,True,120.99,1,142729446102
B01H8ORSUA,$5.99,True,True,120.91,1,142729446121
B00FM60EDU,,True,False,,0,142729446160
B001C1Y1BU,$9.54,True,True,124.95,1,142729446168
B002KHM8AQ,,True,False,,0,142729446182
B000XZTOFO,$4.22,True,True,118.9,1,142729446202
B00JLOAP60,$7.13,True,True,122.21,1,142729446205
B002RT5PS4,$5.65,True,True,120.53,1,142729446218
B001G7X256,$4.24,True,True,118.92,1,142729446259
B071KDGF2V,,True,False,,0,142729446268
B001EPV8LA,$2.97,True,True,117.48,1,142729446286
B004XW1WV2,$6.49,True,False,,0,142729446313
B00JIRJJ3A,$3.75,True,True,118.37,1,142729446325
B002TIUBZA,$4.99,True,True,119.78,1,142729446345
B00GVFCYOI,$7.38,True,True,122.5,1,142729446369
B0010ZGF5S,$6.20,True,True,121.15,1,142729446370
B06XR87MQN,$7.19,True,True,122.28,1,142729446378
B00IJJBP6M,$8.59,True,True,123.87,1,142729446428
